region_id,2011_Census_75_79_years_Separated_Males,2011_Census_75_79_years_Separated_Females,2011_Census_75_79_years_Divorced_Males,2011_Census_75_79_years_Divorced_Females,2011_Census_75_79_years_Widowed_Males,2011_Census_75_79_years_Widowed_Females,2011_Census_75_79_years_Never_married_Males,2011_Census_75_79_years_Never_married_Females,2011_Census_75_79_years_Total_Males,2011_Census_75_79_years_Total_Females,2011_Census_75_79_years_Total_Persons,2011_Census_80_84_years_Married_Males,2011_Census_80_84_years_Married_Females,2011_Census_80_84_years_Separated_Males,2011_Census_80_84_years_Separated_Females,2011_Census_80_84_years_Divorced_Males,2011_Census_80_84_years_Divorced_Females,2011_Census_80_84_years_Widowed_Males,2011_Census_80_84_years_Widowed_Females,2011_Census_80_84_years_Never_married_Males,2011_Census_80_84_years_Never_married_Females,2011_Census_80_84_years_Total_Males,2011_Census_80_84_years_Total_Females,2011_Census_80_84_years_Total_Persons,2011_Census_85_years_and_over_Married_Males,2011_Census_85_years_and_over_Married_Females,2011_Census_85_years_and_over_Separated_Males,2011_Census_85_years_and_over_Separated_Females,2011_Census_85_years_and_over_Divorced_Males,2011_Census_85_years_and_over_Divorced_Females,2011_Census_85_years_and_over_Widowed_Males,2011_Census_85_years_and_over_Widowed_Females,2011_Census_85_years_and_over_Never_married_Males,2011_Census_85_years_and_over_Never_married_Females,2011_Census_85_years_and_over_Total_Males,2011_Census_85_years_and_over_Total_Females,2011_Census_85_years_and_over_Total_Persons,2011_Census_Overseas_visitors_Married_Males,2011_Census_Overseas_visitors_Married_Females,2011_Census_Overseas_visitors_Separated_Males,2011_Census_Overseas_visitors_Separated_Females,2011_Census_Overseas_visitors_Divorced_Males,2011_Census_Overseas_visitors_Divorced_Females,2011_Census_Overseas_visitors_Widowed_Males,2011_Census_Overseas_visitors_Widowed_Females,2011_Census_Overseas_visitors_Never_married_Males,2011_Census_Overseas_visitors_Never_married_Females,2011_Census_Overseas_visitors_Total_Males,2011_Census_Overseas_visitors_Total_Females,2011_Census_Overseas_visitors_Total_Persons,2011_Census_Total_Married_Males,2011_Census_Total_Married_Females,2011_Census_Total_Separated_Males,2011_Census_Total_Separated_Females,2011_Census_Total_Divorced_Males,2011_Census_Total_Divorced_Females,2011_Census_Total_Widowed_Males,2011_Census_Total_Widowed_Females,2011_Census_Total_Never_married_Males,2011_Census_Total_Never_married_Females,2011_Census_Total_Total_Males,2011_Census_Total_Total_Females,2011_Census_Total_Total_Persons
10401,30,13,107,69,120,390,59,45,1018,1034,2052,461,277,22,13,41,54,123,448,40,16,687,808,1495,232,117,10,4,19,20,168,647,18,29,447,817,1264,21,18,0,0,0,7,0,3,27,23,48,51,99,10132,10115,754,832,2045,2245,693,2401,6218,5185,19842,20778,40620
10402,37,25,124,139,131,535,52,30,1392,1505,2897,706,416,27,16,70,75,175,612,43,31,1021,1150,2171,414,230,9,6,39,50,286,985,19,30,767,1301,2068,96,102,0,7,13,23,6,11,98,126,213,269,482,16287,16369,1186,1377,3266,4237,1006,3512,10530,9461,32275,34956,67231
10501,9,6,55,22,63,141,38,11,414,350,764,136,82,6,3,26,4,64,181,16,11,248,281,529,48,13,0,4,4,3,55,180,15,9,122,209,331,15,26,0,0,4,3,3,0,50,24,72,53,125,4788,4409,447,316,983,746,394,984,4518,3398,11130,9853,20983
10502,17,3,28,44,48,224,12,16,364,469,833,175,111,7,3,18,10,58,263,21,15,279,402,681,73,44,3,0,9,8,71,276,5,16,161,344,505,16,14,0,0,0,3,0,4,34,25,50,46,96,4125,3947,351,351,833,903,318,1204,3392,2802,9019,9207,18226
10503,32,14,72,76,143,507,64,43,936,1131,2067,469,288,13,0,49,38,148,518,39,34,718,878,1596,228,116,6,3,22,25,161,705,17,38,434,887,1321,21,28,3,3,3,9,3,3,46,32,76,75,151,12614,12605,845,964,2110,2419,837,2835,9116,8255,25522,27078,52600
10601,23,21,81,68,123,457,55,36,913,1034,1947,367,270,17,8,29,35,140,576,37,42,590,931,1521,208,94,3,3,19,33,163,715,23,38,416,883,1299,54,52,3,3,4,13,5,4,38,55,104,127,231,15861,15589,1125,1167,2660,3041,846,2955,12064,9500,32556,32252,64808
10602,14,9,42,61,78,333,38,33,682,839,1521,322,194,6,5,20,39,78,452,34,26,460,716,1176,175,106,3,8,10,18,113,567,16,36,317,735,1052,26,23,0,0,3,3,3,3,15,11,47,40,87,12602,12808,707,856,1781,2482,507,2207,8476,7408,24073,25761,49834
10603,28,18,94,98,132,459,43,21,1185,1273,2458,583,338,11,4,40,53,148,510,18,19,800,924,1724,290,165,6,0,10,36,227,693,8,17,541,911,1452,33,45,0,4,4,8,3,8,26,46,66,111,177,14008,14179,855,964,2405,2952,884,2787,8082,6774,26234,27656,53890
10604,9,5,34,23,42,178,19,11,332,402,734,143,94,4,3,21,13,45,182,28,11,241,303,544,78,36,0,3,7,10,55,239,15,11,155,299,454,13,3,0,0,0,0,0,3,41,46,54,52,106,5913,5530,452,373,959,965,282,1036,4550,3394,12156,11298,23454
10701,20,21,78,80,141,570,60,25,1171,1361,2532,545,355,9,11,35,65,208,593,36,19,833,1043,1876,270,139,5,3,24,26,195,748,16,15,510,931,1441,27,26,0,0,7,9,3,11,35,41,72,87,159,14058,14274,836,1050,2174,2707,895,3171,9766,8012,27729,29214,56943
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,4,0,0,0,3,5,10,15
10703,25,26,56,103,149,535,32,22,1104,1315,2419,594,335,6,11,39,60,171,638,28,22,838,1066,1904,290,179,4,6,19,41,187,767,16,34,516,1027,1543,24,33,3,3,7,7,4,4,23,33,61,80,141,17007,17289,879,1139,2246,3206,909,3191,10385,9073,31426,33898,65324
10704,33,39,111,173,210,779,97,46,1635,1970,3605,892,593,14,17,63,96,238,1041,52,47,1259,1794,3053,560,279,11,3,42,64,364,1371,45,55,1022,1772,2794,164,161,3,5,16,16,5,21,356,327,544,530,1074,22866,22986,1272,1504,3471,4908,1266,4817,20090,16336,48965,50551,99516
10801,27,17,101,60,112,293,25,24,821,900,1721,431,292,17,7,56,49,138,363,20,11,662,722,1384,254,166,3,3,15,21,174,556,9,16,455,762,1217,18,21,0,0,3,4,0,3,17,10,38,38,76,6454,6534,458,495,1348,1536,628,1851,3222,2746,12110,13162,25272
10802,28,14,99,81,113,377,60,25,919,915,1834,395,300,10,13,55,42,151,442,39,19,650,816,1466,291,146,8,0,15,34,190,623,21,18,525,821,1346,23,23,0,4,4,6,0,5,11,21,38,59,97,8932,8789,779,828,2179,2203,763,2396,6262,5204,18915,19420,38335
10803,0,0,0,0,0,0,0,3,5,7,12,5,3,0,0,0,0,0,0,0,0,5,3,8,3,0,0,0,0,0,0,4,0,0,3,4,7,4,0,0,0,3,0,0,0,3,4,10,4,14,92,92,0,3,14,6,6,18,65,53,177,172,349
10804,37,26,154,145,169,639,46,42,1671,1850,3521,896,611,13,17,55,84,213,786,43,34,1220,1532,2752,494,250,13,9,36,53,341,1191,28,42,912,1545,2457,49,47,0,0,6,9,3,8,41,53,99,117,216,15671,15818,1022,1257,2802,3696,1088,3950,7926,6899,28509,31620,60129
10805,30,24,97,64,124,440,50,41,1011,1091,2102,497,317,25,16,44,49,164,478,32,19,762,879,1641,293,141,6,3,21,37,173,686,22,15,515,882,1397,20,20,0,3,4,4,0,8,21,18,45,53,98,10324,10382,809,843,2044,2369,773,2618,5892,5159,19842,21371,41213
10901,11,24,59,78,80,362,36,33,658,886,1544,378,236,15,9,43,34,122,458,27,22,585,759,1344,224,110,9,3,10,27,147,690,18,28,408,858,1266,28,26,0,3,3,0,0,3,32,43,63,75,138,10791,10853,654,866,1796,2333,633,2395,8173,7445,22047,23892,45939
10902,9,5,12,6,36,84,15,5,238,216,454,89,62,3,6,5,6,51,70,4,7,152,151,303,39,23,0,0,5,0,30,116,4,3,78,142,220,12,8,5,0,4,0,0,0,28,17,49,25,74,2897,2743,200,153,462,367,185,469,1843,1329,5587,5061,10648
10903,24,19,71,59,96,322,47,33,842,885,1727,451,289,9,0,43,29,131,375,31,14,665,707,1372,224,113,4,0,15,16,161,493,28,21,432,643,1075,9,13,0,3,3,6,3,3,26,19,41,44,85,8826,8759,610,617,1485,1439,632,1925,4824,3596,16377,16336,32713
11001,11,8,25,37,40,251,21,13,414,529,943,202,134,14,0,20,27,62,273,20,17,318,451,769,133,73,4,0,6,20,83,342,9,17,235,452,687,46,30,0,0,5,7,0,3,104,149,155,189,344,6643,6603,428,482,954,1258,347,1406,5702,5557,14074,15306,29380
11002,29,9,66,46,102,292,46,33,698,692,1390,287,158,11,10,22,26,74,389,31,20,425,603,1028,143,77,6,3,13,12,102,503,19,18,283,613,896,12,13,4,0,0,0,3,5,16,26,35,44,79,7539,7424,574,621,1351,1368,517,1889,4702,3741,14683,15043,29726
11003,12,5,23,21,57,148,38,17,343,327,670,114,88,3,4,12,6,53,170,7,9,189,277,466,64,27,4,0,4,4,55,194,10,6,137,231,368,15,7,0,0,3,0,0,3,49,20,67,30,97,5023,4785,322,322,753,658,359,957,4019,3241,10476,9963,20439
11004,33,10,78,86,160,564,67,43,1192,1286,2478,531,327,5,12,54,35,159,656,34,43,783,1073,1856,288,133,6,11,19,25,209,882,23,43,545,1094,1639,32,23,3,0,4,3,3,4,38,29,80,59,139,14973,14939,951,1131,2390,2862,939,3460,10129,8745,29382,31137,60519
11101,46,32,127,176,219,843,52,52,1766,2149,3915,946,654,33,8,73,106,275,1050,36,43,1363,1861,3224,580,285,7,6,32,56,353,1357,21,34,993,1738,2731,45,63,0,0,9,13,0,13,54,52,108,141,249,23463,23906,1245,1614,3557,4929,1392,5102,15008,13027,44665,48578,93243
11102,24,17,109,90,145,472,48,42,1094,1206,2300,560,410,14,5,59,56,188,621,28,27,849,1119,1968,375,221,8,9,24,49,284,964,19,19,710,1262,1972,27,23,3,0,4,3,0,8,38,26,72,60,132,13787,14040,811,989,2302,2997,940,3143,9193,7710,27033,28879,55912
11103,44,32,172,273,235,1039,146,94,1932,2513,4445,992,800,23,20,119,177,352,1406,89,84,1575,2487,4062,712,382,21,14,56,74,484,2084,53,117,1326,2671,3997,145,128,3,11,11,20,3,16,340,326,502,501,1003,27116,27181,1849,2126,5243,7060,1730,6830,27258,23253,63196,66450,129646
11201,28,22,117,136,115,506,56,32,1164,1367,2531,627,448,15,9,66,101,193,660,41,34,942,1252,2194,426,220,9,4,41,72,279,962,26,42,781,1300,2081,117,144,5,4,21,14,4,12,355,419,502,593,1095,13909,14169,961,1140,3241,4333,947,3266,10708,9551,29766,32459,62225
11202,22,23,89,100,106,425,80,42,959,1107,2066,477,302,12,6,46,62,120,572,54,44,709,986,1695,274,138,3,3,19,39,189,790,32,45,517,1015,1532,35,34,4,3,0,4,3,6,69,103,111,150,261,12132,12263,944,1058,2551,3276,699,2833,10445,9087,26771,28517,55288
11203,57,54,180,193,227,785,89,68,1929,2234,4163,1082,681,36,12,115,145,256,914,57,27,1546,1779,3325,611,360,14,11,49,84,408,1317,39,45,1121,1817,2938,118,139,6,4,11,23,17,25,89,108,241,299,540,16993,17450,1120,1440,3502,4701,1367,4527,10897,9569,33879,37687,71566
11301,18,7,38,29,92,319,47,16,677,717,1394,315,173,9,5,19,17,98,383,35,18,476,596,1072,157,85,3,4,6,17,119,464,11,12,296,582,878,47,22,4,0,3,3,3,10,119,70,176,105,281,9403,9194,587,611,1189,1179,541,1918,6353,5130,18073,18032,36105
11302,3,4,19,13,40,95,15,7,234,229,463,90,63,4,0,7,7,47,127,9,3,157,200,357,65,30,0,0,8,4,36,173,6,12,115,219,334,11,8,0,0,0,0,0,3,16,8,27,19,46,2879,2794,192,179,498,460,216,624,2046,1483,5831,5540,11371
11303,26,25,74,91,129,550,65,41,1111,1351,2462,558,345,11,14,41,51,191,711,65,42,866,1163,2029,329,161,11,4,15,45,223,1014,22,57,600,1281,1881,30,37,3,0,3,12,0,0,66,53,102,102,204,17190,16910,1077,1175,2459,2913,920,3589,13210,11339,34856,35926,70782
11401,39,40,182,171,246,753,75,44,1921,2082,4003,970,689,35,19,94,75,278,865,55,45,1432,1693,3125,560,278,11,11,40,61,363,1154,27,51,1001,1555,2556,47,52,5,4,3,11,4,15,34,44,93,126,219,18853,18924,1230,1398,3446,4221,1510,4451,11241,9232,36280,38226,74506
11402,19,20,46,93,67,302,43,35,815,891,1706,404,233,14,3,29,51,84,342,24,38,555,667,1222,221,133,3,3,22,39,135,557,7,44,388,776,1164,26,33,3,3,7,3,0,0,91,74,127,113,240,9325,9559,530,664,1327,2043,495,1943,4992,4550,16669,18759,35428
11501,19,9,57,100,94,534,28,36,1135,1347,2482,653,389,6,10,36,69,153,713,19,54,867,1235,2102,380,197,7,5,21,53,294,1273,17,66,719,1594,2313,250,317,13,9,10,31,13,57,108,183,394,597,991,31863,32738,722,1068,1912,3458,873,3977,15416,14159,50786,55400,106186
11502,8,7,29,16,23,103,16,5,315,282,597,151,95,4,0,14,20,50,145,14,4,233,264,497,105,55,3,3,12,14,62,229,4,11,186,312,498,18,20,0,0,3,3,3,5,20,22,44,50,94,5731,5845,213,250,546,775,214,764,3117,2613,9821,10247,20068
11503,9,4,8,27,16,61,18,11,201,215,416,92,55,9,0,7,8,18,59,4,3,130,125,255,46,26,3,0,4,9,27,99,5,3,85,137,222,9,10,4,4,4,0,0,0,23,23,40,37,77,5131,5221,253,260,632,819,154,472,3173,2429,9343,9201,18544
11504,3,3,15,14,18,70,4,3,149,168,317,63,37,0,0,5,12,15,65,8,5,91,119,210,36,18,0,0,5,3,19,71,4,3,64,95,159,22,32,4,0,3,3,0,12,11,18,40,65,105,6028,6150,241,277,508,678,132,462,3029,2462,9938,10029,19967
11601,39,31,80,136,180,796,45,33,1176,1551,2727,534,314,25,23,36,78,208,703,36,22,839,1140,1979,264,141,10,12,27,28,192,889,28,30,521,1100,1621,214,281,6,9,8,16,4,82,65,89,297,477,774,25591,25716,1356,1838,2866,4236,1057,4371,17432,14382,48302,50543,98845
11602,9,3,24,30,59,192,19,3,330,377,707,131,71,5,3,11,34,54,172,4,6,205,286,491,48,19,0,3,3,7,38,195,3,3,92,227,319,150,224,0,6,8,15,9,73,81,77,248,395,643,16402,16451,635,838,1311,2021,328,1381,9089,7610,27765,28301,56066
11603,31,22,43,81,95,430,26,24,632,811,1443,230,153,16,8,25,40,98,364,20,24,389,589,978,127,54,4,0,10,25,94,498,14,35,249,612,861,99,163,4,5,7,15,11,66,45,55,166,304,470,17977,18048,1315,1890,2227,3342,705,3028,15117,13715,37341,40023,77364
11701,12,19,39,60,38,233,57,29,486,568,1054,242,126,12,5,32,40,65,285,19,37,370,493,863,105,51,4,4,14,15,68,356,21,26,212,452,664,110,110,4,4,7,20,3,28,72,97,196,259,455,7960,7886,465,618,1128,1559,341,1554,6326,5259,16220,16876,33096
11702,17,13,39,55,50,217,95,40,554,595,1149,227,132,10,15,22,21,69,213,49,31,377,412,789,128,55,4,0,10,17,75,270,31,48,248,390,638,50,67,6,0,9,9,6,16,144,139,215,231,446,7741,7716,605,644,1551,1939,346,1334,11157,10151,21400,21784,43184
11703,51,31,195,225,140,474,316,123,1344,1315,2659,420,197,38,13,79,151,153,536,180,106,870,1003,1873,227,89,14,13,41,72,156,765,88,104,526,1043,1569,3074,2503,82,69,258,321,62,163,3928,3855,7404,6911,14315,28085,25353,2179,1971,6689,7477,1026,3544,61986,49715,99965,88060,188025
11801,24,34,130,155,84,587,159,141,1205,1474,2679,656,431,19,13,73,122,146,747,111,132,1005,1445,2450,543,246,21,15,52,123,291,1413,78,137,985,1934,2919,226,269,8,8,37,70,15,48,678,808,964,1203,2167,20055,20405,923,1191,3410,4957,834,4034,23823,23435,49045,54022,103067
11802,46,35,124,183,112,632,138,128,1384,1685,3069,736,468,27,29,76,135,195,873,110,153,1144,1658,2802,489,223,13,10,47,83,305,1326,93,166,947,1808,2755,251,303,11,11,14,41,3,28,879,900,1158,1283,2441,22175,22124,1207,1396,3099,4698,977,4363,26956,24909,54414,57490,111904
11901,57,34,123,186,222,901,89,62,1797,2213,4010,1057,692,38,22,73,97,312,1303,73,47,1553,2161,3714,636,358,10,13,42,84,471,1716,36,53,1195,2224,3419,155,235,4,3,14,22,7,60,118,113,298,433,731,32614,32832,1855,2523,3792,5676,1577,6345,20781,17036,60619,64412,125031
11902,41,31,81,103,167,679,83,66,1575,1709,3284,811,470,22,10,51,57,178,759,67,60,1129,1356,2485,476,208,7,6,21,56,214,917,38,52,756,1239,1995,191,256,3,5,8,30,9,69,110,116,321,476,797,27068,26821,1343,1727,2948,4262,951,4227,17354,13210,49664,50247,99911
11903,38,16,108,138,130,724,70,57,1527,1855,3382,848,543,21,18,52,87,192,952,59,61,1172,1661,2833,593,287,9,6,21,63,335,1532,43,83,1001,1971,2972,298,414,0,6,12,33,6,77,128,169,444,699,1143,25379,25967,986,1321,2575,4116,1041,4912,15964,14096,45945,50412,96357
11904,48,38,114,127,169,708,102,92,1697,1884,3581,896,487,28,17,56,87,224,860,77,93,1281,1544,2825,563,314,7,7,43,72,358,1490,54,92,1025,1975,3000,303,357,4,12,19,36,11,64,152,173,489,642,1131,26503,26513,1300,1685,3206,4693,1182,4873,17869,14814,50060,52578,102638
12001,12,17,38,71,109,435,58,43,893,1088,1981,555,303,15,3,39,62,121,552,34,72,764,992,1756,320,141,6,7,20,41,162,778,23,59,531,1026,1557,132,201,0,0,8,12,3,28,97,141,240,382,622,15823,16104,604,759,1821,2688,622,2730,10645,10144,29515,32425,61940
12002,16,22,43,81,50,207,64,53,418,529,947,162,87,11,5,26,57,56,226,47,32,302,407,709,84,49,4,8,15,34,63,329,25,32,191,452,643,59,74,3,3,17,26,0,12,145,154,224,269,493,8661,8892,508,594,1756,2621,313,1314,8838,9746,20076,23167,43243
12003,48,29,116,138,154,762,159,155,1650,1874,3524,846,457,24,20,68,112,195,911,128,139,1261,1639,2900,525,266,15,10,38,75,327,1476,68,191,973,2018,2991,356,453,6,11,9,29,8,76,282,328,661,897,1558,27526,27732,1129,1560,3137,4643,1046,4975,23848,21298,56686,60208,116894
12101,20,24,65,117,70,381,64,122,1002,1250,2252,607,367,25,9,45,92,126,598,46,77,849,1143,1992,427,235,10,10,28,83,240,1167,41,128,746,1623,2369,317,372,8,12,19,34,6,60,337,338,687,816,1503,21591,22224,687,912,2043,3575,696,3215,14162,13858,39179,43784,82963
12102,15,12,58,111,75,317,33,33,725,885,1610,385,294,13,8,32,54,114,427,21,37,565,820,1385,294,164,7,0,16,47,187,696,15,66,519,973,1492,150,228,3,3,13,14,7,35,81,110,254,390,644,17012,17458,591,770,1596,2808,595,2324,9437,8107,29231,31467,60698
12103,23,23,56,119,119,585,41,67,1571,1795,3366,998,746,8,4,40,95,210,841,36,88,1292,1774,3066,761,432,8,6,19,77,369,1693,33,115,1190,2323,3513,240,266,13,5,17,29,8,46,196,247,474,593,1067,25922,27001,499,761,1397,2659,990,4293,11730,11584,40538,46298,86836
12104,25,13,82,168,70,347,77,133,829,1086,1915,405,268,7,9,59,90,101,488,71,125,643,980,1623,352,161,9,11,27,115,153,861,42,148,583,1296,1879,316,306,9,7,25,42,4,42,274,340,628,737,1365,16978,17064,825,950,2832,4413,554,2669,14999,16077,36188,41173,77361
12201,9,8,23,71,29,153,28,38,388,498,886,246,177,13,6,21,43,36,210,18,39,334,475,809,176,80,3,0,13,42,102,395,17,29,311,546,857,126,121,3,6,13,18,0,11,174,175,316,331,647,7816,7905,318,390,1058,1576,280,1161,6264,5860,15736,16892,32628
12202,17,11,48,88,53,288,16,15,657,824,1481,412,276,14,4,40,79,100,405,25,25,591,789,1380,287,138,4,3,22,37,173,788,19,32,505,998,1503,49,69,3,9,4,13,3,6,82,74,141,171,312,12323,12546,485,592,1544,2336,499,2134,6595,5638,21446,23246,44692
12203,43,41,119,233,166,714,61,67,1633,2029,3662,940,661,26,9,90,186,236,1016,50,85,1342,1957,3299,678,377,17,11,62,109,526,1897,44,120,1327,2514,3841,169,197,9,12,21,43,9,29,217,276,425,557,982,29125,29636,1225,1400,3377,5455,1363,5218,18621,16135,53711,57844,111555
12301,8,10,27,31,38,185,6,10,358,422,780,151,105,5,6,14,22,57,262,3,11,230,406,636,108,63,3,0,11,8,87,404,7,8,216,483,699,17,21,0,5,3,5,0,9,20,33,40,73,113,10781,10943,479,736,1088,1761,337,1366,5965,5429,18650,20235,38885
12302,47,32,80,123,144,607,37,37,1004,1234,2238,402,281,21,9,40,72,152,620,28,27,643,1009,1652,230,124,3,6,28,39,158,745,30,20,449,934,1383,115,135,4,0,10,11,14,47,58,71,201,264,465,27157,27385,1822,2509,3732,5747,1120,4204,21801,19759,55632,59604,115236
12303,6,3,27,30,38,139,13,16,338,357,695,142,80,8,0,24,19,33,164,14,8,221,271,492,89,47,3,0,10,9,43,208,3,5,148,269,417,9,13,0,0,0,0,0,3,12,21,21,37,58,7422,7537,400,511,882,1160,265,953,4609,3899,13578,14060,27638
12401,23,26,91,158,102,423,65,64,902,1118,2020,394,244,22,6,41,86,123,477,37,43,617,856,1473,234,127,6,4,18,76,190,797,17,66,465,1070,1535,60,70,4,7,5,10,0,12,142,144,211,243,454,14923,15122,792,1046,2340,3779,714,2763,9812,8996,28581,31706,60287
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,3,6
12403,33,23,87,135,120,500,53,19,966,1125,2091,429,241,11,11,35,84,144,561,13,32,632,929,1561,225,136,4,7,29,47,170,785,17,30,445,1005,1450,62,74,5,0,6,9,3,21,59,61,135,165,300,23791,24087,1551,1929,3302,5015,925,3494,17456,15765,47025,50290,97315
12404,10,9,21,48,43,168,21,8,297,365,662,127,103,8,3,26,20,54,225,23,10,238,361,599,97,51,3,3,6,25,86,310,5,11,197,400,597,16,15,0,0,4,4,0,3,20,31,40,53,93,6257,6184,475,625,1152,1613,332,1205,5788,4698,14004,14325,28329
12405,8,13,41,51,41,214,11,11,327,442,769,105,75,15,8,17,17,62,207,11,10,210,317,527,76,33,3,3,8,17,47,251,7,0,141,304,445,26,40,0,0,3,9,0,18,16,14,45,81,126,9407,9508,767,923,1408,1994,398,1388,8042,6893,20022,20706,40728
